Location Name,Location Type,Project,Location ID,Site,Hole,SiteHole,Original ID,Hole ID,Platform,Date,Water Depth (m),Country,State_Province,County_Region,PI,Lat,Long,Elevation,Position,Storage Location Working,Storage Location Archive,Sample Type,Comment,mblf T,mblf B,Metadata Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO,KIVU,8,A,8A,,MANGO-KIVU12-8A,zodiacs,20120111,77,Rwanda,Ouest,,Bob Hecky,-2.12573,29.27704,1463,exact (read from GPS),LacCore_Mrph/LLO,LacCore_Mrph/LLO,core,,0,0.34,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO,KIVU,9,A,9A,,MANGO-KIVU12-9A,zodiacs,20120111,118,Rwanda,Ouest,,Bob Hecky,-2.1109,29.27471,1463,exact (read from GPS),LacCore_Mrph/LLO,LacCore_Mrph/LLO,core,,0,0.405,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO,KIVU,10,A,10A,,MANGO-KIVU12-10A, Kilindi,20120114,210,Rwanda,Ouest,,Bob Hecky,-2.06901,29.31168,1463,exact (read from GPS),LacCore_Mrph/LLO,LacCore_Mrph/LLO,core,,0,5.82,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO,KIVU,10,B,10B,,MANGO-KIVU12-10B, Kilindi,20120114,210,Rwanda,Ouest,,Bob Hecky,-2.06901,29.31168,1463,exact (read from GPS),LacCore_Mrph/LLO,LacCore_Mrph/LLO,core,,0,0.145,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO,KIVU,11,A,11A,,MANGO-KIVU12-11A, Kilindi,20120115,318,Rwanda,Ouest,,Bob Hecky,-2.0118,29.28016,1463,exact (read from GPS),LacCore_Mrph/LLO,LacCore_Mrph/LLO,core,,0.5,7.66,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO,KIVU,12,A,12A,,MANGO-KIVU12-12A, Kilindi,20120115,340,Rwanda,Ouest,,Bob Hecky,-2.02902,29.24477,1463,exact (read from GPS),LacCore_Mrph/LLO,LacCore_Mrph/LLO,core,,0.5,8.83,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO,KIVU,13,A,13A,,MANGO-KIVU12-13A, Kilindi,20120116,319,Rwanda,Ouest,,Bob Hecky,-1.98098,29.24598,1463,exact (read from GPS),LacCore_Mrph/LLO,LacCore_Mrph/LLO,core,,0.5,8.895,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO,KIVU,14,A,14A,,MANGO-KIVU12-14A, Kilindi,20120116,356,Rwanda,Ouest,,Bob Hecky,-1.97789,29.22484,1463,exact (read from GPS),LacCore_Mrph/LLO,LacCore_Mrph/LLO,core,,0.5,8.55,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO,KIVU,15,A,15A,,MANGO-KIVU12-15A, Kilindi,20120116,455,Rwanda,Ouest,,Bob Hecky,-1.81299,29.19967,1463,exact (read from GPS),LacCore_Mrph/LLO,LacCore_Mrph/LLO,core,,0.5,7.645,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO,KIVU,15,B,15B,,MANGO-KIVU12-15B, Kilindi,20120117,455,Rwanda,Ouest,,Bob Hecky,-1.81299,29.19967,1463,exact (read from GPS),LacCore_Mrph/LLO,LacCore_Mrph/LLO,core,,0,0.39,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO,KIVU,16,A,16A,,MANGO-KIVU12-16A, Kilindi,20120117,413,Rwanda,Ouest,,Bob Hecky,-1.93617,29.197,1463,exact (read from GPS),LacCore_Mrph/LLO,LacCore_Mrph/LLO,core,,0.5,5.17,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO,KIVU,16,B,16B,,MANGO-KIVU12-16B, Kilindi,20120117,414,Rwanda,Ouest,,Bob Hecky,-1.93542,29.19668,1463,exact (read from GPS),LacCore_Mrph/LLO,LacCore_Mrph/LLO,core,,0.5,8.495,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO,KIVU,16,C,16C,,MANGO-KIVU12-16C, Kilindi,20120117,414,Rwanda,Ouest,,Bob Hecky,-1.93542,29.19668,1463,exact (read from GPS),LacCore_Mrph/LLO,LacCore_Mrph/LLO,core,,0,0.155,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO,KIVU,17,A,17A,,MANGO-KIVU12-17A, Kilindi,20120118,365,Rwanda,Ouest,,Bob Hecky,-2.07928,29.17922,1463,exact (read from GPS),LacCore_Mrph/LLO,LacCore_Mrph/LLO,core,,0.5,2.315,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO,KIVU,17,B,17B,,MANGO-KIVU12-17B, Kilindi,20120118,365,Rwanda,Ouest,,Bob Hecky,-2.07928,29.17922,1463,exact (read from GPS),LacCore_Mrph/LLO,LacCore_Mrph/LLO,core,,0,0.345,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO,KIVU,17,C,17C,,MANGO-KIVU12-17C, Kilindi,20120118,365,Rwanda,Ouest,,Bob Hecky,-2.07861,29.17939,1463,exact (read from GPS),LacCore_Mrph/LLO,LacCore_Mrph/LLO,core,,0.5,1.775,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO,KIVU,17,D,17D,,MANGO-KIVU12-17D, Kilindi,20120118,365,Rwanda,Ouest,,Bob Hecky,-2.07861,29.17939,1463,exact (read from GPS),LacCore_Mrph/LLO,LacCore_Mrph/LLO,core,,0,0.315,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO,KIVU,18,A,18A,,MANGO-KIVU12-18A, Kilindi,20120118,355,Rwanda,Ouest,,Bob Hecky,-2.08258,29.22029,1463,exact (read from GPS),LacCore_Mrph/LLO,LacCore_Mrph/LLO,core,,0.5,8.005,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO,KIVU,18,B,18B,,MANGO-KIVU12-18B, Kilindi,20120118,355,Rwanda,Ouest,,Bob Hecky,-2.08258,29.22029,1463,exact (read from GPS),LacCore_Mrph/LLO,LacCore_Mrph/LLO,core,,0,0.9,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO,KIVU,19,A,19A,,MANGO-KIVU12-19A, Kilindi,20120118,352,Rwanda,Ouest,,Bob Hecky,-2.08513,29.21562,1463,exact (read from GPS),LacCore_Mrph/LLO,LacCore_Mrph/LLO,core,,0.5,9.065,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO,KIVU,19,B,19B,,MANGO-KIVU12-19B, Kilindi,20120118,352,Rwanda,Ouest,,Bob Hecky,-2.08513,29.21562,1463,exact (read from GPS),LacCore_Mrph/LLO,LacCore_Mrph/LLO,core,,0,0.67,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO2,KIVU,1,A,1A,,MANGO2-KIVU12-1A, Kilindi,20120118,352,Rwanda,Ouest,,Bob Hecky,-2.08513,29.21562,1463,exact (read from GPS),LacCore_Reefer,LacCore_Reefer,core,,0,2.99,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO2,KIVU,2,A,2A,,MANGO2-KIVU12-2A, Kilindi,20120118,352,Rwanda,Ouest,,Bob Hecky,-2.08513,29.21562,1463,exact (read from GPS),LacCore_Reefer,LacCore_Reefer,core,,0,7.405,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO2,KIVU,3,A,3A,,MANGO2-KIVU12-3A, Kilindi,20120118,352,Rwanda,Ouest,,Bob Hecky,-2.08513,29.21562,1463,exact (read from GPS),LacCore_Reefer,LacCore_Reefer,core,,0,6.43,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO2,KIVU,4,A,4A,,MANGO2-KIVU12-4A, Kilindi,20120118,352,Rwanda,Ouest,,Bob Hecky,-2.08513,29.21562,1463,exact (read from GPS),LacCore_Reefer,LacCore_Reefer,core,,0,8.96,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO2,KIVU,4,B,4B,,MANGO2-KIVU12-4B, Kilindi,20120118,352,Rwanda,Ouest,,Bob Hecky,-2.08513,29.21562,1463,exact (read from GPS),LacCore_Reefer,LacCore_Reefer,core,,0,0.675,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO2,KIVU,5,A,5A,,MANGO2-KIVU12-5A, Kilindi,20120118,352,Rwanda,Ouest,,Bob Hecky,-2.08513,29.21562,1463,exact (read from GPS),LacCore_Reefer,LacCore_Reefer,core,,0,6.89,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO2,KIVU,6,A,6A,,MANGO2-KIVU12-6A, Kilindi,20120118,352,Rwanda,Ouest,,Bob Hecky,-2.08513,29.21562,1463,exact (read from GPS),LacCore_Reefer,LacCore_Reefer,core,,0,0.475,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO2,KIVU,6,B,6B,,MANGO2-KIVU12-6B, Kilindi,20120118,352,Rwanda,Ouest,,Bob Hecky,-2.08513,29.21562,1463,exact (read from GPS),LacCore_Reefer,LacCore_Reefer,core,,0,0.475,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO2,KIVU,6,C,6C,,MANGO2-KIVU12-6C, Kilindi,20120118,352,Rwanda,Ouest,,Bob Hecky,-2.08513,29.21562,1463,exact (read from GPS),LacCore_Reefer,LacCore_Reefer,core,,0,,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO2,KIVU,7,A,7A,,MANGO2-KIVU12-7A, Kilindi,20120118,352,Rwanda,Ouest,,Bob Hecky,-2.08513,29.21562,1463,exact (read from GPS),LacCore_Reefer,LacCore_Reefer,core,,0,0.44,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO2,KIVU,8,A,8A,,MANGO2-KIVU12-8A, Kilindi,20120118,352,Rwanda,Ouest,,Bob Hecky,-2.08513,29.21562,1463,exact (read from GPS),LacCore_Reefer,LacCore_Reefer,core,,0,0.93,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO2,KIVU,8,B,8B,,MANGO2-KIVU12-8B, Kilindi,20120118,352,Rwanda,Ouest,,Bob Hecky,-2.08513,29.21562,1463,exact (read from GPS),LacCore_Reefer,LacCore_Reefer,core,,0,0.75,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO2,KIVU,9,A,9A,,MANGO2-KIVU12-9A, Kilindi,20120118,352,Rwanda,Ouest,,Bob Hecky,-2.08513,29.21562,1463,exact (read from GPS),LacCore_Reefer,LacCore_Reefer,core,,0,0.67,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO2,KIVU,10,A,10A,,MANGO2-KIVU12-10A, Kilindi,20120118,352,Rwanda,Ouest,,Bob Hecky,-2.08513,29.21562,1463,exact (read from GPS),LacCore_Reefer,LacCore_Reefer,core,,0,0.75,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO2,KIVU,11,A,11A,,MANGO2-KIVU12-11A, Kilindi,20120118,352,Rwanda,Ouest,,Bob Hecky,-2.08513,29.21562,1463,exact (read from GPS),LacCore_Reefer,LacCore_Reefer,core,,0,6.485,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO2,KIVU,11,B,11B,,MANGO2-KIVU12-11B, Kilindi,20120118,352,Rwanda,Ouest,,Bob Hecky,-2.08513,29.21562,1463,exact (read from GPS),LacCore_Reefer,LacCore_Reefer,core,,0,0.215,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lake Kivu,lake,MANGO2,KIVU,12,A,12A,,MANGO2-KIVU12-12A, Kilindi,20120118,352,Rwanda,Ouest,,Bob Hecky,-2.08513,29.21562,1463,exact (read from GPS),LacCore_Reefer,LacCore_Reefer,core,,0,2.32,PI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
